id,Agent,LStreet,LCity,LState,LZip,Deactivation,County
146010,Circle K #4015,170 Holland Ave,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146011,Circle K #4014,3202 Earl L Core Rd,Morgantown,WV,26508,30-Jun-21,MONONGALIA
146012,Circle K #4000,3312 University Ave,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146013,Circle K #4004,11031 Veterans Memorial Hwy,Masontown,WV,26542,30-Jun-21,PRESTON
146014,Circle K #4001,528 Point Marion Rd,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146015,Circle K #4002,1205 Dorsey Ave,Morgantown,WV,26501,30-Jun-21,MONONGALIA
146016,Circle K #4003,2768 Grafton Rd,Morgantown,WV,26508,30-Jun-21,MONONGALIA
146017,Circle K #4005,1525 W Pike St,Clarksburg,WV,26301,30-Jun-21,HARRISON
146018,Circle K #4006,777 Main St Rt 1 Box 345,Worthington,WV,26591,30-Jun-21,HARRISON
146019,Circle K #4007,328 E Main St,Bridgeport,WV,26330,30-Jun-19,HARRISON
146020,Circle K #4008,401 Main St,Fairview,WV,26570,30-Jun-21,MARION
146021,Circle K #4009,1905 Morgantown Ave,Fairmont,WV,26554,30-Jun-21,MARION
146022,Circle K #4010,717 Morgantown Ave,Fairmont,WV,26554,30-Jun-21,MARION
146023,Circle K #4011,666 Pike St,Fairmont,WV,26554,30-Jun-21,MARION
146024,Circle K #4012,17 Beech St,Grafton,WV,26354,30-Jun-21,TAYLOR
146025,Circle K #4013,18 Wheeling Ave,Glen Dale,WV,26038,30-Jun-21,MARSHALL
146026,Circle K #4016,203 W Main St,Kingwood,WV,26537,30-Jun-21,PRESTON
146027,Leon General Llc,27523 Charleston Rd,Leon,WV,25123,30-Jun-21,MASON
146029,Saratoga Hot Spot Ii,268 Wildwood St,Morgantown,WV,26505,30-Jun-18,MONONGALIA
146030,Northend Cafe,1990 Main St,Follansbee,WV,26037,30-Jun-21,BROOKE
146031,Boardwalk,6598 Ohio River Rd,Lesage,WV,25537,30-Jun-18,CABELL
146032,Little General   #4200,344 Main St,Spencer,WV,25276,30-Jun-21,ROANE
146033,Little General  #4215,1309 Spencer Rd,Ripley,WV,25271,30-Jun-21,JACKSON
146034,Max'S Place Hot Spot,6802 Maccorkle Ave Se,Charleston,WV,25304,30-Jun-21,KANAWHA
146036,Rj'S Dry Hill Merchants,453 Dry Hill Rd,Beckley,WV,25801,30-Jun-16,RALEIGH
146038,Stateline Grocery & Hot Spot,11762 National Rd,Valley Grove,WV,26060,30-Jun-21,OHIO
146040,Grants Supermarket,14297 Rocket Boys Dr,War,WV,24892,30-Jun-21,MCDOWELL
146041,Duckies Bar & Grill,100 Ashfield St,Piedmont,WV,26750,30-Jun-18,MINERAL
146043,Lowell Market & Hardware,5056 State Rt 3 And 12,Talcott,WV,24981,30-Jun-20,SUMMERS
146044,Huntington Mart,1117 Hal Greer Blvd,Huntington,WV,25701,30-Jun-21,CABELL
146049,Out Wayne Lounge Inc,214 Keyser St,Wayne,WV,25570,30-Jun-21,WAYNE
146050,The Express Market,2711 3rd Ave,East Bank,WV,25067,30-Jun-16,KANAWHA
146051,Packy'S Place,122 N 4th Ave,Paden City,WV,26159,30-Jun-21,WETZEL
146055,Ernies City Perk,3509 Emerson Ave,Parkersburg,WV,26104,30-Jun-21,WOOD
146058,Ollies Vip Lounge North Side,36 Veronica Dr,Martinsburg,WV,25404,30-Jun-21,BERKELEY
146059,New Colony Center,329 Ingleside,Princeton,WV,24740,30-Jun-20,MERCER
146060,Dry Dock Pub,91 Meadow Ln,Martinsburg,WV,25404,30-Jun-21,BERKELEY
146061,The Station Bar & Grill,Rt 1 Box 49,Ridgeley,WV,26753,30-Jun-18,MINERAL
146062,Travel Centers Of America,Rr 1 Box 1521,Valley Grove,WV,26060,30-Jun-21,OHIO
146063,Travel Centers Of America,4195 State Route 34,Hurricane,WV,25526,30-Jun-21,PUTNAM
146064,Travel Centers Of America,Exit 11,Valley Grove,WV,26060,30-Jun-21,OHIO
146065,Bfs Foods  #19,51 Genesis Blvd,Bridgeport,WV,26330,30-Jun-21,HARRISON
146066,Sheetz #482,1408 North Eisenhower Dr,Beckley,WV,25801,30-Jun-21,RALEIGH
146068,Bourbon Street Cafe,3628 Main St,Weirton,WV,26062,30-Jun-21,HANCOCK
146069,One Stop #535,7716 Jerry West Highway,Omar,WV,25638,30-Jun-16,LOGAN
146070,Go Mart #106,1722 Beverly Pike,Elkins,WV,26241,30-Jun-21,RANDOLPH
146074,Hyatt,2399 Mall Rd,Bridgeport,WV,26330,30-Jun-15,HARRISON
146077,Southside Cafe,2000 Blizzard Dr,Parkersburg,WV,26101,30-Jun-21,WOOD
146078,Go Mart  #107,128 Elizabeth Pike,Mineral Wells,WV,26150,30-Jun-21,WOOD
146079,Go Mart #108,1401 Staunton Ave,Parkersburg,WV,26101,30-Jun-21,WOOD
146080,Valley Head Market,Rt 219 South,Valley Head,WV,26294,30-Jun-16,RANDOLPH
146081,Ball Oil,Rt 2 Box 327 L,Fayetteville,WV,25840,30-Jun-21,FAYETTE
146082,Harper Road Shell,2004 Harper Rd,Beckley,WV,25801,30-Jun-17,RALEIGH
146083,Airport Road Shell,1125 Airport Rd,Beaver,WV,25813,30-Jun-17,RALEIGH
146085,Cooper & Son Old Country Store,510 Main St,Harman,WV,26270,30-Jun-20,RANDOLPH
146086,Lori'S Pub Ii,Suite 1,Chapmanville,WV,25508,30-Jun-21,LOGAN
146087,Little General  #2005,256 Appalachian Hwy,Pineville,WV,24874,30-Jun-21,WYOMING
146088,The Loading Zone #106,3600 Emerson Ave,Parkersburg,WV,26101,30-Jun-16,WOOD
146090,The Loading Zone #104,2211 Pike St,Parkersburg,WV,26101,30-Jun-16,WOOD
146091,Mullins Grocery,1552 Dixie,Dixie,WV,25059,30-Jun-20,FAYETTE
146095,Wv'S Original City Perk Four,1447 7th St,Parkersburg,WV,26104,30-Jun-21,WOOD
146096,Tsp 816,200 Jefferson Ave,Moundsville,WV,26041,30-Jun-21,MARSHALL
146097,Bfs Foods  #18,22 Blackwater Falls Rd,Davis,WV,26260,30-Jun-21,TUCKER
146099,Hotspot Cafe,11793 Huntington Rd,Gallipolis Ferry,WV,25515,30-Jun-21,MASON
146100,Oak Hill Shoppers Value Foods,803 East Main St,Oak Hill,WV,25901,30-Jun-16,FAYETTE
146101,Bob Milby Vfw Post #6450,417 Carolina Ave,Chester,WV,26034,30-Jun-21,HANCOCK
146102,Hot 5 Stop,1082 Hedgesville Rd,Martinsburg,WV,25403,30-Jun-21,BERKELEY
146103,Old Fields Country Store,1596 Us Hwy 220,Old Fields,WV,26845,30-Jun-21,HARDY
146106,Par Mar  #35,2204 Pleasant Valley Rd,Fairmont,WV,26554,30-Jun-21,MARION
146107,Sandstone Corner Llc,9687 Williamsport Pike,Falling Waters,WV,25419,30-Jun-21,BERKELEY
146109,Little General  #2265,236 Meadowfield Ln,Princeton,WV,24740,30-Jun-21,MERCER
146110,A B Codys,913 N 13th St,Clarksburg,WV,26301,30-Jun-21,HARRISON
146111,Midway Market,Rt 20,Lerona,WV,25971,30-Jun-16,MERCER
146112,High Life Lounge,Rt 6 Box 115,Buckhannon,WV,26201,30-Jun-21,UPSHUR
146113,High Life Lounge,762 W Pike St,Clarksburg,WV,26301,30-Jun-18,HARRISON
146115,High Life Lounge,315 1/2 H Alley,Anmoore,WV,26323,30-Jun-18,HARRISON
146116,Little General  #2268,4037 Beckley Rd,Princeton,WV,24740,30-Jun-21,MERCER
146117,High Life Lounge,3497 Fairmont Ave,Fairmont,WV,26554,30-Jun-21,MARION
146119,Little General  #5100,2402 Us Route 60,Hurricane,WV,25526,30-Jun-21,PUTNAM
146120,Clark'S Pump N Shop #54,532 Bridge St,Huntington,WV,25702,30-Jun-21,CABELL
146121,Go Mart  #109,6949 Webster Rd,Cowen,WV,26206,30-Jun-21,WEBSTER
146122,Valley View Superette,5368 Veterans Blvd,Chester,WV,26034,30-Jun-16,HANCOCK
146123,Sheetz #486,3522 Monongahela Blvd,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146125,Bfs Foods #40,1200 East State Ave,Terra Alta,WV,26764,30-Jun-21,PRESTON
146127,Wv Fraternal Order Of Police,245 Emily Dr,Clarksburg,WV,26301,30-Jun-17,HARRISON
146131,Powellton Market,3218 Armstrong Creek Rd,Powellton,WV,25161,30-Jun-18,FAYETTE
146132,Steeles Tavern Two,201 Howard Ave,Mullens,WV,25882,30-Jun-15,WYOMING
146133,Sheetz #494,4344 A Teays Valley Rd,Scott Depot,WV,25560,30-Jun-21,PUTNAM
146135,Us Food Mart,6202 East Pea Ridge Rd,Huntington,WV,25705,30-Jun-17,CABELL
146138,Nucky'S 7th Street Abc,3000 7th St,Parkersburg,WV,26101,30-Jun-16,WOOD
146141,Kathrine'S Kafe,4 Bank St,Nitro,WV,25143,30-Jun-21,KANAWHA
146142,Little General #4220,8850 Dupont Rd,Washington,WV,26181,30-Jun-21,WOOD
146143,Little General #4225,415 Myles Ave,Pennsboro,WV,26415,30-Jun-21,RITCHIE
146145,Little General #5102,308 Big Hurricane Creek Rd,Hurricane,WV,25526,30-Jun-21,PUTNAM
146146,Cloud 9 Night Club,12261 Winchester Ave,Bunker Hill,WV,25413,30-Jun-15,BERKELEY
146147,Pitty Pat Llc,33937 Veterans Memorial Hwy,Terra Alta,WV,26764,30-Jun-21,PRESTON
146148,7-Eleven #35926h,Rt 2 Box 215,Mount Clare,WV,26408,30-Jun-21,HARRISON
146149,7-Eleven #35938h,Rt 19,Shinnston,WV,26431,30-Jun-21,HARRISON
146150,7-Eleven #35948h,604 Wilsonburg Rd,Clarksburg,WV,26301,30-Jun-21,HARRISON
146152,7-Eleven #35955h,Jct I-79  Rt 19,Jane Lew,WV,26378,30-Jun-21,LEWIS
146153,7-Eleven #35954h,736 N Main St,Weston,WV,26452,30-Jun-18,LEWIS
146154,7-Eleven #35945h,227e 3rd St,Weston,WV,26452,30-Jun-17,LEWIS
146155,7-Eleven #35952h,274 S Main St,Weston,WV,26452,30-Jun-18,LEWIS
146156,7-Eleven  #35947h,21 Madison St,Buckhannon,WV,26201,30-Jun-17,UPSHUR
146157,7-Eleven #35939h,Rt 4 Box 529-C,Buckhannon,WV,26201,30-Jun-18,UPSHUR
146158,7-Eleven #35923h,1757 Elizabeth Pike,Mineral Wells,WV,26150,30-Jun-21,WOOD
146159,7-Eleven #35922h,1212 Avery St,Parkersburg,WV,26101,30-Jun-21,WOOD
146160,7-Eleven #35950h,2320 Gihon Rd,Parkersburg,WV,26101,30-Jun-21,WOOD
146162,7-Eleven #35949h,1601 7th St,Parkersburg,WV,26101,30-Jun-18,WOOD
146163,7-Eleven #35916h,2110 Shadyside Rd,Saint Albans,WV,25177,30-Jun-18,KANAWHA
146164,7-Eleven #35915h,707 Winfield Rd,Saint Albans,WV,25177,30-Jun-19,PUTNAM
146165,7-Eleven #35914h,301 West Main St,Saint Albans,WV,25177,30-Jun-19,KANAWHA
146166,7-Eleven 35934h,412 East Dupont Ave,Belle,WV,25015,30-Jun-16,KANAWHA
146167,7-Eleven #35931h,3411 Charleston Rd,Ripley,WV,25271,30-Jun-17,JACKSON
146168,7-Eleven #35902h,342 2nd Ave Sw,South Charleston,WV,25303,30-Jun-17,KANAWHA
146169,7-Eleven #35932h,4050 Washington St W,Charleston,WV,25313,30-Jun-21,KANAWHA
146170,7-Eleven #35927h,8151 Court Ave,Hamlin,WV,25523,30-Jun-17,LINCOLN
146171,7-Eleven #35901h,841 Washington St W,Charleston,WV,25302,30-Jun-17,KANAWHA
146172,7-Eleven #10663a,868 E Washington St,Charles Town,WV,25414,30-Jun-21,JEFFERSON
146174,Par Mar  #51,5502 State Route 10,Salt Rock,WV,25559,30-Jun-21,CABELL
146177,K'S River City Perk,757 E Washington Ave,Ellenboro,WV,26346,30-Jun-21,RITCHIE
146178,7-Eleven #35928h,1680 Sr 10 N Lincoln Hwy,Chapmanville,WV,25508,30-Jun-18,LOGAN
146179,7-Eleven #35924h,11 W 2nd Ave,Williamson,WV,25661,30-Jun-21,MINGO
146181,7-Eleven #35935h,3817 Mountaineer Hwy,Mullens,WV,25882,30-Jun-21,WYOMING
146182,7-Eleven #35919h,155 Stollings Ave,Logan,WV,25601,30-Jun-17,LOGAN
146183,7-Eleven #35918h,1120 Appalachian Highway,Pineville,WV,24874,30-Jun-17,WYOMING
146186,7-Eleven #35941h,1434 3rd Ave,Huntington,WV,25701,30-Jun-20,CABELL
146187,7-Eleven #35930h,3815 Maccorkle Ave Se,Charleston,WV,25304,30-Jun-21,KANAWHA
146188,7-Eleven #35909h,1901 5th Ave,Huntington,WV,25703,30-Jun-18,CABELL
146189,7-Eleven #35913h,6417 Us Rt 60 E,Barboursville,WV,25504,30-Jun-17,CABELL
146190,7-Eleven #35904h,1630 Washington St E,Charleston,WV,25311,30-Jun-21,KANAWHA
146191,7-Eleven #35911h,6819 Sissonville Rd,Charleston,WV,25360,30-Jun-18,KANAWHA
146192,7-Eleven #35903h,4901 Kanawha Turnpike,South Charleston,WV,25309,30-Jun-17,KANAWHA
146193,7-Eleven #35906h,288 Oakwood Rd,Charleston,WV,25314,30-Jun-17,KANAWHA
146194,7-Eleven #35942h,100 Childress Plaza,South Charleston,WV,25303,30-Jun-19,KANAWHA
146195,7-Eleven #35929h,1111 Jefferson Rd,South Charleston,WV,25309,30-Jun-21,KANAWHA
146196,7-Eleven #35907h,616 3rd Ave,Montgomery,WV,25136,30-Jun-18,KANAWHA
146197,7-Eleven #35910h,4929 Maccorkle Ave Se,Charleston,WV,25304,30-Jun-21,KANAWHA
146199,7-Eleven #35917h,110 N Bridge St,Man,WV,25635,30-Jun-17,LOGAN
146200,7-Eleven #35933h,1300 Bigley Ave,Charleston,WV,25302,30-Jun-17,KANAWHA
146201,7-Eleven 35905h,5370 Big Tyler Rd,Charleston,WV,25313,30-Jun-16,KANAWHA
146202,7-Eleven #35936h,5114 Elk River Rd,Elkview,WV,25071,30-Jun-19,KANAWHA
146203,7-Eleven #35920h,799 Cooke Pkwy,Oceana,WV,24870,30-Jun-21,WYOMING
146204,7-Eleven #35940h,502 Rock Lake Dr,South Charleston,WV,25309,30-Jun-18,KANAWHA
146205,7-Eleven #35969h,4138 Lens Creek Rd,Hernshaw,WV,25107,30-Jun-17,KANAWHA
146206,7-Eleven #35912h,402 4th St,Nitro,WV,25143,30-Jun-17,KANAWHA
146207,7-Eleven #35964h,252 Spencer Rd,Clendenin,WV,25045,30-Jun-21,KANAWHA
146209,7-Eleven #35951h,214 W Main St,Salem,WV,26426,30-Jun-21,HARRISON
146210,7-Eleven 35962h,34 Main St,Lumberport,WV,26386,30-Jun-15,HARRISON
146211,7-Eleven #35937h,6205 Mason Dixon Hwy,Blacksville,WV,26521,30-Jun-19,MONONGALIA
146212,7-Eleven #35944h,300 E Main St,Mannington,WV,26582,30-Jun-19,MARION
146213,7-Eleven #35943h,164 Main St,Rivesville,WV,26588,30-Jun-19,MARION
146214,7-Eleven #35963h,404 E Main St,West Union,WV,26456,30-Jun-21,DODDRIDGE
146215,7-Eleven  #35908h,5425 Midland Dr,Charleston,WV,25306,30-Jun-17,KANAWHA
146216,7-Eleven #35957h,101 W 3rd St,Williamstown,WV,26187,30-Jun-18,WOOD
146218,7-Eleven #35946h,312 North St,New Martinsville,WV,26155,30-Jun-19,WETZEL
146219,7-Eleven #35921h,1206 Grand Central Ave,Vienna,WV,26105,30-Jun-21,WOOD
146220,7-Eleven #35953h,409 Pullman Dr,Pennsboro,WV,26415,30-Jun-21,RITCHIE
146221,7-Eleven #35956h,3000 Emerson Ave,Parkersburg,WV,26101,30-Jun-21,WOOD
146222,7-Eleven #35966h,20 Marrtown Rd,Parkersburg,WV,26101,30-Jun-21,WOOD
146223,Fairlea'S Food Mart,143 Maplewood Ave,Lewisburg,WV,24901,30-Jun-21,GREENBRIER
146225,7-Eleven #35965h,700 Harris Hwy,Parkersburg,WV,26101,30-Jun-21,WOOD
146227,Double Digits Hot Spot,701 Thornton Pike,Grafton,WV,26354,30-Jun-21,TAYLOR
146228,Pilot Flying J,270 Scott Fork-Bonnie Rd,Sutton,WV,26601,30-Jun-21,BRAXTON
146229,Go Mart #102,7059 Harper Rd,Glen Daniel,WV,25844,30-Jun-21,RALEIGH
146231,Sheetz #501,101 Stoneybrook Rd,Clarksburg,WV,26301,30-Jun-21,HARRISON
146232,"The Big Dog Cafe, Hot Spot",1426 Point Marion Rd,Morgantown,WV,26508,30-Jun-16,MONONGALIA
146233,Frye'S Flat Liberty,18615 Northwestern Pike,Augusta,WV,26704,30-Jun-21,HAMPSHIRE
146235,B & R Tobacco Shack Llc,Suite F,Martinsburg,WV,25404,30-Jun-20,BERKELEY
146240,Little General  #5080,16338 State Route 152,Genoa,WV,25517,30-Jun-21,WAYNE
146242,One Stop #536,I 79 & Rt 3 Box 99,Fairmont,WV,26554,30-Jun-16,MARION
146243,Astro Exxon Llc,2354 White Hall Blvd,Fairmont,WV,26554,30-Jun-16,MARION
146244,Med Center Specialty Pharmacy,Suite 100,Charleston,WV,25304,30-Jun-19,KANAWHA
146247,Grants Supermarket,3 Church St,Oak Hill,WV,25901,30-Jun-21,FAYETTE
146248,Grants Supermarket,154 Athens Rd,Princeton,WV,24740,30-Jun-21,MERCER
146249,Grants Supermarket,4001 Maple Acres Rd,Bluefield,WV,24701,30-Jun-21,MERCER
146250,Grants Supermarket,3669 New Hope Rd,Princeton,WV,24740,30-Jun-21,MERCER
146254,Lambert'S Grocery And Carryout,6622 Ohio River Rd,Lesage,WV,25537,30-Jun-19,CABELL
146255,Ellers Quick Stop,55 Main St,Northfork,WV,24868,30-Jun-17,MCDOWELL
146256,Ruff Creek Markets #1710,128 American Way,Weirton,WV,26062,30-Jun-21,HANCOCK
146257,Ruff Creek Markets #1705,1522 Main St,Follansbee,WV,26037,30-Jun-21,BROOKE
146258,Cd'S Irish Pub Hot Spot,30 Junior Ave,Wheeling,WV,26003,30-Jun-19,OHIO
146259,Rt 10 Pit Stop Llc,3905 16th St Rd,Huntington,WV,25701,30-Jun-19,CABELL
146260,Victory Lane Express Grocery,100 Victory Lane,Williamson,WV,25661,30-Jun-15,MINGO
146262,Harts Galaxy,1085 Mcclellan Hwy,Harts,WV,25524,30-Jun-21,LINCOLN
146263,Lj'S Lounge,1231 Us Rt 152,Wayne,WV,25570,30-Jun-18,WAYNE
146264,Little General  #7510,Intersection Rt 50 & Rt 250,Grafton,WV,26354,30-Jun-21,TAYLOR
146265,Little General  #7500,Rt 310 East Grafton Rd,Fairmont,WV,26554,30-Jun-21,MARION
146266,Little General  #7505,213 Pike St,Barrackville,WV,26559,30-Jun-21,MARION
146267,Fast Freddy'S Llc,27354 George Washington Hwy,Aurora,WV,26705,30-Jun-21,PRESTON
146268,Getgo #3059,54 Don Knotts Blvd,Morgantown,WV,26501,30-Jun-21,MONONGALIA
146269,Spencer Handimart Llc,810 Capitol St,Spencer,WV,25276,30-Jun-21,ROANE
146271,Undo'S Stag & Doe'S,753 Main St,Benwood,WV,26031,30-Jun-21,MARSHALL
146273,Harvest Moon Lounge,1122 Fairmont Ave,Fairmont,WV,26554,30-Jun-16,MARION
146274,Christine'S Hot Spot Lounge #5,678 Us Hwy 33 E,Weston,WV,26452,30-Jun-21,LEWIS
146275,Christine'S Hot Spot Lounge #4,1300 N River Ave,Weston,WV,26452,30-Jun-21,LEWIS
146277,Little General  #4080,2700 E Dupont Ave,Belle,WV,25015,30-Jun-21,KANAWHA
146278,One Stop #537,Rt 61 & Bridge St,Cabin Creek,WV,25035,30-Jun-16,KANAWHA
146279,Sheetz #517,1457 Charleston Rd,Poca,WV,25159,30-Jun-21,PUTNAM
146280,Red Caboose,641 E Pike St,Clarksburg,WV,26301,30-Jun-15,HARRISON
146281,Sheetz #516,20 Oakmont Ln,Bridgeport,WV,26330,30-Jun-21,HARRISON
146283,Little General  #5340,2395 White Hall Blvd,Fairmont,WV,26555,30-Jun-21,MARION
146285,Clarksburg Shop N Save,1724 Adams Ave,Clarksburg,WV,26301,30-Jun-21,HARRISON
146286,Pit Stop,4679 Big Sandy River Rd,Prichard,WV,25555,30-Jun-15,WAYNE
146287,Belko Foods #006,Rt 250 North,Hundred,WV,26575,30-Jun-20,WETZEL
146288,One Stop #538,Us 119 Diesel Dr,Delbarton,WV,25670,30-Jun-16,MINGO
146289,Par Mar #52,101 Snowbird Rd,West Union,WV,26456,30-Jun-21,DODDRIDGE
146290,Spanky'S Bar And Grill,5321 Seneca,Valley Bend,WV,26293,30-Jun-16,RANDOLPH
146291,Harrisville Shop N Save Expres,1617 E Main St,Harrisville,WV,26362,30-Jun-21,RITCHIE
146292,Pep'S Deli & More,2000 Eldersville Rd,Follansbee,WV,26037,30-Jun-21,BROOKE
146295,Cooks Tobacco And More,1 Island Ave,Buckhannon,WV,26201,30-Jun-20,UPSHUR
146296,Sheetz #467,3805 Teays Valley Rd,Hurricane,WV,25526,30-Jun-21,PUTNAM
146297,Shepherdstown Liquor,202 E Washington St,Shepherdstown,WV,25443,30-Jun-21,JEFFERSON
146298,J & S General Store Llc,Rr1  Box 289,Elk Garden,WV,26717,30-Jun-21,MINERAL
146300,Kay Tee'S Cafe,6326c E Pea Ridge Rd,Huntington,WV,25705,30-Jun-15,CABELL
146301,Happy Day,403 George Kostas Dr,Logan,WV,25601,30-Jun-21,LOGAN
146302,Kompack,1119 E Main St,Clarksburg,WV,26301,30-Jun-21,HARRISON
146304,Brianna'S Cafe,745 Winfield Rd,Saint Albans,WV,25177,30-Jun-21,PUTNAM
146305,Little General  #7515,30918 Midland Trail East,Lewisburg,WV,24901,30-Jun-21,GREENBRIER
146306,A & A Mini Mart Llc,1405 Main St,Follansbee,WV,26037,30-Jun-15,BROOKE
146307,S & S Mart Llc,1522 Kanawha Terrace,Saint Albans,WV,25177,30-Jun-15,KANAWHA
146308,Bfs Foods  #72,44 Fuel Dr,Bruceton Mills,WV,26525,30-Jun-21,PRESTON
146309,Appalachian General Store,276 Main St,Quinwood,WV,25981,30-Jun-21,GREENBRIER
146310,Susie'S Club Iii,4801 Rt 60 East,Huntington,WV,25705,30-Jun-15,CABELL
146311,Julia'S C,372c Middleway Pike,Inwood,WV,25428,30-Jun-21,BERKELEY
146312,Falling Waters Exxon,18 Darla Ave,Falling Waters,WV,25419,30-Jun-21,BERKELEY
146313,Go Mart #104,2207 5th St Rd,Huntington,WV,25701,30-Jun-21,CABELL
146314,Billy Sundays,917 Roosevelt Blvd,Eleanor,WV,25070,30-Jun-16,PUTNAM
146315,Little General  #7520,Us Rt 19 North,Clarksburg,WV,26301,30-Jun-21,HARRISON
146316,Little General #7525,2988 White Hall Blvd,Fairmont,WV,26554,30-Jun-21,MARION
146317,Little General #7530,2006-B Us 250 North,Farmington,WV,26571,30-Jun-21,MARION
146318,Little General #7535,Rr 3 Box 115,Fairmont,WV,26554,30-Jun-21,MARION
146319,Little General #7540,1314 Grafton Rd,Morgantown,WV,26508,30-Jun-21,MONONGALIA
146320,Little General #7545,6 East Gate Plaza,Morgantown,WV,26508,30-Jun-21,MONONGALIA
146321,Costa Country Corner Kitchen,24 Costa Rd,Costa,WV,25051,30-Jun-18,BOONE
146322,Cogo'S #502,331 Beechhurst Ave,Morgantown,WV,26505,30-Jun-15,MONONGALIA
146323,Rebel Express,31640 Route 52,Fort Gay,WV,25514,30-Jun-21,WAYNE
146324,Speedway #9453,4410 Emerson Ave,Parkersburg,WV,26104,30-Jun-21,WOOD
146325,Speedway #9561,3452 Charleston Rd,Ripley,WV,25271,30-Jun-21,JACKSON
146326,Bfs Foods #74,2000 Memorial Church Dr,Morgantown,WV,26501,30-Jun-21,MONONGALIA
146333,7-Eleven #22086a,1754 Williamsport Pike,Martinsburg,WV,25401,30-Jun-21,BERKELEY
146334,Jerry'S Restaurant & Lounge,242 Barrett St,Grafton,WV,26354,30-Jun-20,TAYLOR
146335,U Save Food Store #1,198 Middletown Rd,Richwood,WV,26261,30-Jun-21,NICHOLAS
146336,Jackson Travel Stop,100 Violet Dr,Ravenswood,WV,26164,30-Jun-17,JACKSON
146337,Coopers U-Bolt Thru,406 32nd St,Vienna,WV,26105,30-Jun-15,WOOD
146338,Julia'S 3,214 Mid Atlantic Parkway,Martinsburg,WV,25404,30-Jun-16,BERKELEY
146339,Mj Mart,101 Princeton Ave,Bluefield,WV,24701,30-Jun-15,MERCER
146341,Speedway #9381,415 Division St,Parkersburg,WV,26101,30-Jun-21,WOOD
146342,The Mud Puddle,1313 Chestnut St,South Charleston,WV,25309,30-Jun-18,KANAWHA
146343,Little General  #7550,171 Court St,Elizabeth,WV,26143,30-Jun-21,WIRT
146344,Rt 20 Kwik Stop,742 New Hope Rd,Princeton,WV,24740,30-Jun-16,MERCER
146345,Dean'S Variety Mart Llc,38 Mount Nebo Rd,Buckhannon,WV,26201,30-Jun-21,UPSHUR
146347,Piedmont Pit Stop Llc,33 Second St,Piedmont,WV,26750,30-Jun-18,MINERAL
146348,73 Express,1359 Middletown Rd,Fairmont,WV,26554,30-Jun-21,MARION
146349,Union Country Store Llc,781 Sweet Springs Valley Rd,Union,WV,24983,30-Jun-15,MONROE
146350,Tobacco & More Express,619 Main Ave,Logan,WV,25601,30-Jun-21,LOGAN
146351,Smoker Friendly #42,3524 Teays Valley Rd,Hurricane,WV,25526,30-Jun-21,PUTNAM
146352,A & P Stop,15539 Huntington Rd,Gallipolis Ferry,WV,25515,30-Jun-21,MASON
146353,Little General  #7555,2005 Harper Rd,Beckley,WV,25802,30-Jun-21,RALEIGH
146355,Hardys Mini Mart,2180 Garndview Rd,Beaver,WV,25813,30-Jun-15,RALEIGH
146357,Fast Stop,306 S Walker St,Princeton,WV,24740,30-Jun-21,MERCER
146358,7-Eleven #28309a,23 Jefferson Ave,Charles Town,WV,25414,30-Jun-21,JEFFERSON
146359,Sheetz #547,2251 Fifth Ave,Huntington,WV,25703,30-Jun-21,CABELL
146360,Sheetz #546,4430 Winchester Ave,Martinsburg,WV,25405,30-Jun-21,BERKELEY
146362,Jersey'S I,1199 Smoot Ave,Danville,WV,25053,30-Jun-21,BOONE
146363,The Castle,803 E Grafton Rd,Fairmont,WV,26554,30-Jun-16,MARION
146365,New Pickaway Llc,3801 Seneca Trl N,Sinks Grove,WV,24976,30-Jun-21,MONROE
146366,Same Old Place #60,4537 Us Rt 60 East,Huntington,WV,25705,30-Jun-16,CABELL
146367,Same Old Place (Poca Location),Rt 1 Box 69k,Poca,WV,25159,30-Jun-15,PUTNAM
146368,Jody'S Place Ii,1705 Oakhurst Dr,South Charleston,WV,25309,30-Jun-15,KANAWHA
146369,Go Mart #119,42731 East Midland Trail,White Sulphur Springs,WV,24986,30-Jun-21,GREENBRIER
146370,Jersey'S Ii,89 2nd Ave,Logan,WV,25601,30-Jun-21,LOGAN
146371,Ruff Creek Markets #1715,901 Lafayette Ave,Moundsville,WV,26041,30-Jun-21,MARSHALL
146372,Tg'S Lounge & Cafe,306 Adams St,Fairmont,WV,26554,30-Jun-21,MARION
146373,R & R Hot Spot,670 Blue Horizon Dr,Morgantown,WV,26501,30-Jun-21,MONONGALIA
146374,Pipestem One-Stop Llc,3450 Hinton Rd,Athens,WV,24712,30-Jun-21,MERCER
146375,Jakhrani Exxon Llc,1042 Midland Trail,Smithers,WV,25186,30-Jun-16,FAYETTE
146377,La Rae'S,3266 45 Rt 60 East,Huntington,WV,25705,30-Jun-19,CABELL
146378,New Front Room Bar & Grill Llc,357 George Kostas Dr,Logan,WV,25601,30-Jun-17,LOGAN
146379,Quick Grabs,417 Pennsylvania Ave,Fairmont,WV,26554,30-Jun-17,MARION
146380,Route 3 Company Store & Diner,37620 Coal River Rd,Whitesville,WV,25209,30-Jun-18,BOONE
